,,FP2 - Force,,,FP2 - Moment,,,FP2 - CoP,,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,FP1 - Raw,,,,,,FP4 - Force,,,FP4 - Moment,,,FP4 - CoP,,,A-Myon EMG - Voltage,,,,,,,,,,,,,,,,,,B-Myon EMG - Voltage,,,,,,,,,,,,FP3 - Force,,,FP3 - Moment,,,FP3 - CoP,,,EMG_A_Acc - Voltage,,,,,,,,,,,,,,,,EMG_B_Acc - Voltage,,,,,,,,,,,,,,,,Trigger - Electric Potential,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
466,0,247.902695,-930.197205,1645.798096,118.327538,-934.422058,1644.673950,253.958908,-801.809937,1609.501221,132.532166,-781.516235,1592.120239,194.287827,-762.235840,1506.680420,209.516754,-657.240967,1181.701294,185.760269,-906.276978,1400.573608,163.822128,-1015.608093,1164.948364,83.790421,-683.486206,1385.573730,373.747131,-845.418884,1442.961182,469.369415,-829.411987,1297.221313,508.352173,-822.511047,1116.454956,506.711243,-913.653809,976.677063,445.688446,-960.232544,867.107544,508.867493,-923.880554,845.683350,471.693817,-1020.428650,822.493835,3.872781,-836.251831,1436.290649,-87.816307,-818.436707,1291.779907,-122.287018,-778.768677,1103.645630,-158.168152,-847.847717,976.368042,-120.388191,-891.089417,847.952515,-182.693054,-846.066040,847.581360,-169.381943,-918.590759,798.406372,355.533875,-919.978149,951.763000,3.879488,-915.184570,970.709167,236.720673,-676.027649,1018.942505,141.665909,-673.912781,1023.785461,389.014099,-844.380981,619.640930,312.012878,-959.600952,619.836670,319.405396,-937.793152,509.070282,384.718018,-838.483276,475.424591,,,,370.319977,-655.976501,329.015472,325.505188,-809.728699,362.421997,305.237610,-641.572449,260.815216,337.288605,-505.476227,205.717133,,,,281.800568,-447.646454,237.228485,319.962921,-532.728333,122.386665,276.945709,-530.684631,66.684341,,,,359.454834,-490.303650,100.326202,7.561395,-922.782288,623.099609,86.526627,-1026.346924,681.687439,95.036972,-1033.487061,577.339783,23.265839,-963.286072,497.867950,,,,40.647839,-929.228088,234.084869,88.262512,-1011.628479,410.137390,90.364517,-974.560730,203.481644,74.803551,-927.150330,70.649590,,,,121.575386,-865.835388,39.124817,105.803459,-1015.809998,52.600704,161.199036,-1049.160645,17.721369,,,,57.426716,-1015.891663,12.800447,406.885681,-812.602417,972.290894,-46.798283,-823.225647,974.048950
467,0,246.026886,-942.018433,1647.470093,116.480461,-946.207764,1646.086426,252.028015,-813.556335,1611.442261,130.663254,-792.973999,1593.777344,192.374847,-773.510315,1508.393921,206.681152,-668.800171,1183.262329,184.353348,-917.772217,1402.463623,162.804703,-1027.289917,1167.160889,81.426208,-695.425659,1387.204102,372.480347,-855.690735,1444.946533,467.649414,-839.789978,1299.054443,505.964569,-831.059448,1117.759521,504.465515,-917.431396,975.032288,443.465393,-957.910217,862.204956,508.558380,-923.055603,844.310242,467.225372,-1015.562683,813.325256,2.304358,-848.139893,1437.936523,-89.597885,-831.451599,1293.598633,-124.527336,-792.870972,1104.948730,-158.896286,-863.946350,978.060059,-119.503494,-908.223450,850.451355,-182.373245,-864.116882,849.105713,-167.725220,-937.097534,801.031067,354.289368,-931.431580,953.505554,2.927853,-927.002075,972.391357,234.823303,-687.349426,1020.098206,139.819321,-685.274475,1025.936646,387.907043,-862.385925,622.152344,312.595154,-979.219910,625.077576,319.411743,-960.253906,513.774170,383.501038,-860.877014,478.953644,,,,368.059540,-678.794556,334.591309,324.539673,-833.589050,365.918549,304.048645,-665.179932,265.417877,335.178040,-529.341248,210.722046,,,,277.584686,-470.649078,241.871979,321.239990,-558.747742,129.861450,278.985077,-554.129578,71.305359,,,,359.815948,-512.262817,107.186142,6.532737,-929.754517,623.397034,85.405663,-1033.787354,680.973511,93.998375,-1039.115479,576.038879,22.378780,-968.062805,497.323578,,,,40.127304,-931.146973,233.718002,87.190857,-1015.266541,409.083679,90.068008,-976.089417,202.881516,74.710480,-927.494507,70.608147,,,,121.619743,-866.565369,38.905373,105.890724,-1015.912415,52.509457,161.472076,-1049.519653,17.770636,,,,57.422119,-1015.922546,12.820474,405.384308,-823.270630,973.108337,-47.761707,-834.985718,975.994873
468,0,244.252319,-953.791382,1649.291748,114.650635,-958.140625,1647.758911,250.214432,-825.265869,1613.414673,128.914139,-804.467468,1595.424194,190.713196,-784.831299,1510.220337,203.867630,-680.183228,1185.008057,183.146698,-929.259521,1404.341064,162.046738,-1038.967529,1169.161133,79.183304,-707.271362,1389.122192,371.418243,-865.940308,1446.805298,466.066589,-850.100098,1300.747681,503.822968,-839.690002,1119.064331,502.269684,-921.289062,973.696594,441.234833,-955.166138,857.928772,508.351624,-922.696472,843.496338,462.270264,-1009.945862,804.869141,0.859950,-860.057556,1439.644287,-91.256195,-844.320374,1295.453369,-126.746353,-806.878662,1106.360962,-159.512878,-880.000793,979.869873,-118.453636,-925.372559,853.143433,-181.838699,-882.191528,850.730774,-165.885727,-955.803894,804.051514,353.674530,-942.817688,955.252441,2.215003,-938.591919,973.868713,233.011002,-698.594971,1021.963501,138.095016,-696.556274,1028.151733,386.830750,-880.362305,624.891052,312.852142,-998.184875,630.841248,319.255676,-982.363647,519.092834,382.165375,-883.490112,482.582550,,,,365.978394,-702.191223,339.542419,323.715515,-857.729126,369.639648,303.068329,-689.252869,268.946716,333.134460,-552.917114,214.841431,,,,274.143890,-494.325165,244.906036,321.389130,-583.497131,135.005936,280.300201,-579.628174,74.974449,,,,359.704712,-536.150513,112.138588,5.433306,-936.502319,623.640198,84.548744,-1040.749023,680.032776,93.082031,-1044.571533,574.724243,21.546000,-972.791016,496.685242,,,,39.639530,-933.171570,233.351990,86.315079,-1018.705139,408.112244,89.888466,-977.524231,202.303299,74.658508,-927.778381,70.637901,,,,121.631119,-867.089172,38.805496,105.959763,-1016.038879,52.449558,161.694443,-1049.922485,17.478876,,,,57.421154,-1015.956421,12.841933,404.231140,-833.744324,974.455078,-48.570766,-846.437195,977.593323
469,0,242.577820,-965.556946,1651.263672,112.837143,-970.284058,1649.665283,248.533691,-836.977112,1615.475952,127.263901,-816.160706,1597.220947,189.274017,-796.202026,1512.176514,201.120911,-691.424316,1186.949707,182.119263,-940.720215,1406.216309,161.531479,-1050.667847,1170.935913,77.049446,-719.040588,1391.341553,370.494904,-876.245605,1448.452515,464.665161,-860.290588,1302.303345,501.892029,-848.459167,1120.398682,500.020935,-925.271362,972.673889,439.047058,-952.116211,854.364441,508.161072,-922.826660,843.181946,457.072296,-1003.578430,797.265808,-0.506293,-871.988708,1441.421753,-92.797234,-857.022461,1297.344849,-128.862976,-820.951172,1107.927979,-159.978790,-895.993958,981.841675,-117.249664,-942.504639,856.065918,-181.109940,-900.258362,852.516357,-163.895981,-974.635864,807.485291,353.609680,-954.144104,957.007935,1.656905,-949.877136,975.126770,231.265167,-709.876770,1024.451538,136.432983,-707.814331,1030.510498,385.713593,-898.485413,627.780457,312.569977,-1016.545166,636.751221,318.757935,-1004.067688,524.705994,380.882965,-906.274414,486.298828,,,,363.999573,-725.547058,343.949127,323.000061,-881.911377,373.427460,302.096680,-713.705139,271.530670,331.109741,-577.093750,217.751358,,,,271.451141,-518.518188,246.275345,320.514160,-608.649841,138.003601,280.732849,-607.025452,77.684799,,,,359.158508,-562.126221,115.270973,4.399745,-942.920288,623.886230,83.933601,-1047.466675,678.982117,92.249535,-1049.861816,573.419617,20.855755,-976.844604,496.169983,,,,39.249138,-935.039551,232.953171,85.614975,-1021.854370,407.140625,89.843201,-978.840515,201.753769,74.629265,-927.921509,70.644104,,,,121.591293,-867.243530,38.917118,106.034157,-1016.156311,52.411140,161.755890,-1049.919678,17.126472,,,,57.432758,-1015.975464,12.857576,403.288727,-844.102539,976.337891,-49.428196,-857.594543,978.891785
470,0,241.020721,-977.292725,1653.325806,111.246010,-982.169312,1651.558960,246.997742,-848.679810,1617.608398,125.739647,-827.930298,1599.151611,188.018463,-807.623535,1514.248291,198.496964,-702.610413,1189.049194,181.237030,-952.148010,1408.089111,161.226547,-1062.392212,1172.494751,75.012894,-730.762451,1393.822510,369.656189,-886.667725,1449.914062,463.469574,-870.295654,1303.735352,500.123383,-857.351440,1121.782593,497.608215,-929.381470,971.938904,436.946533,-948.905273,851.568420,507.901306,-923.415955,843.300476,451.910980,-996.549744,790.648254,-1.797931,-883.937866,1443.279785,-94.227806,-869.520020,1299.287598,-130.886948,-835.074280,1109.652222,-160.276886,-911.948730,984.014954,-115.913017,-959.624756,859.266846,-180.234726,-918.316711,854.516479,-161.796509,-993.512329,811.325500,353.950317,-965.425598,958.775330,1.147473,-960.829163,976.159424,229.574112,-721.265686,1027.341797,134.814392,-719.052429,1033.012939,384.465698,-916.796204,630.819946,311.839783,-1034.691040,642.695557,317.865173,-1025.474365,530.438416,379.530548,-928.701782,490.169586,,,,362.028412,-748.976013,347.653351,322.312958,-906.036316,377.239288,300.951019,-738.548584,273.337463,329.179077,-602.825500,218.843567,,,,269.296844,-543.254150,245.863647,319.173401,-635.940430,139.720428,279.977295,-635.721313,79.361229,,,,358.143341,-589.977966,116.586945,3.432093,-948.977173,624.083435,83.337250,-1053.953369,677.805969,91.551788,-1054.931519,572.086548,20.226059,-980.606812,495.671112,,,,38.969418,-936.815369,232.643600,85.197975,-1024.796631,406.295441,89.907211,-980.027893,201.261749,74.620583,-928.146118,70.660873,,,,121.515434,-867.129517,39.196045,106.109657,-1016.241333,52.358788,161.766022,-1049.741577,16.956308,,,,57.449787,-1015.990723,12.864450,402.322571,-854.389099,978.725647,-50.488163,-868.491028,979.956543
471,0,239.600784,-988.961487,1655.415771,109.890587,-993.850342,1653.464478,245.602493,-860.328003,1619.758179,124.365799,-839.655396,1601.165527,186.908890,-819.097412,1516.391113,196.035934,-713.822632,1191.227173,180.469315,-963.575623,1409.961426,161.059250,-1074.055176,1173.832642,73.077324,-742.460205,1396.463989,368.860382,-897.241394,1451.331665,462.444977,-880.084351,1305.092773,498.467133,-866.243225,1123.228394,494.945374,-933.576111,971.452515,434.960266,-945.714417,849.569336,507.501007,-924.391846,843.786316,447.062103,-989.069946,785.120728,-3.009223,-895.923706,1445.255127,-95.567070,-881.823914,1301.328003,-132.844284,-849.182434,1111.522705,-160.414108,-927.889038,986.402893,-114.472473,-976.726501,862.764954,-179.264450,-936.381409,856.773315,-159.619324,-1012.352112,815.540344,354.511566,-976.673096,960.567749,0.580715,-971.483032,976.984253,227.945801,-732.715576,1030.368286,133.276978,-730.257080,1035.519409,383.062378,-935.240417,634.033264,310.654053,-1052.775879,648.696472,316.584473,-1046.687622,536.357849,377.999695,-950.652039,494.333801,,,,360.087219,-772.901855,350.372437,321.562836,-930.086365,381.068420,299.571686,-763.930725,274.534241,327.244202,-629.287476,218.220108,,,,267.434631,-568.608643,243.666809,317.414886,-664.787842,140.242126,278.212158,-665.601440,79.941086,,,,356.623749,-619.360168,116.102425,2.647804,-954.735291,624.241333,82.730560,-1060.359009,676.527405,91.049095,-1059.710815,570.666016,19.755014,-984.171814,495.161072,,,,38.809017,-938.620239,232.530396,85.117462,-1027.479736,405.521973,90.051399,-981.098389,200.850479,74.625427,-928.322449,70.740150,,,,121.422188,-866.895203,39.575882,106.187202,-1016.304138,52.289726,161.922333,-1049.877808,16.945177,,,,57.468292,-1015.992981,12.866707,401.158691,-864.646606,981.540771,-51.776901,-879.184204,980.865601
472,0,238.340515,-1000.554810,1657.478394,108.722595,-1005.389954,1655.289062,244.339920,-871.890930,1621.881958,123.121338,-851.328796,1603.222534,185.912827,-830.631226,1518.543335,193.745392,-725.047852,1193.424072,179.806900,-975.037537,1411.791260,160.989746,-1085.583984,1174.938232,71.250916,-754.146240,1399.145508,368.080017,-907.967407,1452.786377,461.524292,-889.680664,1306.466675,496.877289,-874.932129,1124.739868,492.004730,-937.793518,971.195984,433.093872,-942.747375,848.362610,506.913055,-925.657715,844.582275,442.762878,-981.461670,780.736755,-4.133772,-907.950745,1447.345947,-96.847572,-894.015442,1303.531616,-134.736649,-863.261841,1113.532959,-160.398346,-943.820190,989.000610,-112.949562,-993.776367,866.533569,-178.229568,-954.457581,859.307312,-157.366913,-1031.098755,820.073364,355.109924,-987.886963,962.403259,-0.127770,-981.922241,977.638611,226.393082,-744.102905,1033.327271,131.843567,-741.386597,1037.976807,381.564850,-953.730591,637.427917,309.048492,-1070.691895,654.608032,314.996216,-1067.605957,542.365906,376.350006,-972.451843,498.650604,,,,358.191925,-797.312012,352.040131,320.602509,-954.040771,384.904999,297.976044,-789.966492,275.210022,325.363129,-656.766113,215.994751,,,,265.643036,-594.622681,239.757401,315.162323,-694.273865,139.429977,275.920288,-696.978394,79.443092,,,,354.724579,-650.092346,114.052116,2.193327,-960.247864,624.331909,82.053452,-1066.741455,675.084717,90.750061,-1064.290405,569.210449,19.548382,-987.610840,494.757904,,,,38.776539,-940.045593,232.372452,85.337013,-1029.857300,404.797150,90.247299,-982.079407,200.530334,74.647812,-928.461243,70.791321,,,,121.340454,-866.676270,39.979721,106.267715,-1016.333923,52.204758,162.079651,-1049.849487,16.760920,,,,57.487385,-1015.987976,12.876976,399.790405,-874.946167,984.636414,-53.186398,-889.778076,981.669495
473,0,237.263214,-1012.101440,1659.470337,107.657150,-1016.892578,1656.965210,243.195480,-883.396362,1623.965576,121.973511,-862.952698,1605.271606,185.002182,-842.243408,1520.645508,191.606644,-736.220947,1195.625977,179.250610,-986.568054,1413.532471,161.010208,-1096.967896,1175.833618,69.539528,-765.860413,1401.769043,367.293762,-918.834473,1454.267456,460.649658,-899.116516,1307.951538,495.317474,-883.252380,1126.320679,488.835724,-941.987732,971.188904,431.337036,-940.200317,847.901611,506.120026,-927.110046,845.642090,439.170929,-974.137634,777.506775,-5.172530,-920.051636,1449.536987,-98.097397,-906.163086,1305.909546,-136.536148,-877.371582,1115.679443,-160.224762,-959.742920,991.799683,-111.350929,-1010.738403,870.517700,-177.126816,-972.516724,862.106567,-155.042572,-1049.716797,824.836670,355.598145,-999.076599,964.309082,-1.027565,-992.252258,978.169312,224.918610,-755.345947,1036.152710,130.502533,-752.435120,1040.399780,380.052643,-972.166809,640.979431,307.075989,-1088.476562,660.508850,313.168488,-1088.064209,548.379639,374.639435,-993.921448,502.884094,,,,356.285828,-821.930786,352.719360,319.262146,-977.881104,388.777252,296.166870,-816.585815,275.339203,323.380859,-684.982178,212.641251,,,,263.753387,-621.344116,234.229828,312.653381,-724.496094,137.560822,273.436279,-729.724976,77.931358,,,,352.676849,-682.165222,110.832184,2.068306,-965.403992,624.344177,81.266602,-1073.111938,673.529846,90.603004,-1068.694336,567.793457,19.535810,-990.928589,494.454407,,,,38.865650,-941.208435,232.265671,85.681679,-1032.006470,404.191956,90.474022,-982.970215,200.294647,74.708710,-928.593506,70.875870,,,,121.309898,-866.577087,40.325771,106.348869,-1016.341309,52.116726,162.046768,-1049.246582,16.256132,,,,57.516411,-1016.007202,12.913957,398.339905,-885.436951,987.815002,-54.564049,-900.294434,982.327515
474,0,236.368011,-1023.635376,1661.370972,106.769875,-1028.525879,1658.735962,242.150116,-894.891785,1625.977661,120.918633,-874.581299,1607.266235,184.157700,-853.944946,1522.641968,189.597137,-747.356934,1197.748291,178.789230,-998.182922,1415.158081,161.065002,-1108.217163,1176.699463,67.945404,-777.667542,1404.258667,366.455902,-929.842712,1455.750610,459.784241,-908.390564,1309.601196,493.777832,-891.127808,1127.973022,485.560150,-946.116089,971.462708,429.675323,-938.225830,848.095337,505.133392,-928.653931,846.929688,436.336884,-967.538147,775.395996,-6.120443,-932.261414,1451.788574,-99.315269,-918.278870,1308.392578,-138.219254,-891.566895,1117.936890,-159.894653,-975.667542,994.776917,-109.684364,-1027.586304,874.647766,-175.929092,-990.503418,865.126099,-152.656113,-1068.189941,829.725525,355.875031,-1010.288574,966.332092,-2.129708,-1002.575256,978.622498,223.563538,-766.500000,1038.737061,129.263596,-763.439514,1042.687012,378.552124,-990.423157,644.632446,304.731384,-1105.988159,666.363647,311.183746,-1107.952759,554.397583,372.877502,-1014.794495,507.014038,,,,354.338379,-846.622192,352.390503,317.447449,-1001.571045,392.673767,294.100433,-843.619751,274.840271,320.936676,-713.324219,208.344421,,,,261.673065,-648.893616,227.198914,310.169220,-756.014221,134.911026,270.864594,-763.575684,75.608322,,,,350.597656,-715.466309,106.689011,2.038282,-970.174927,624.331421,80.441086,-1079.386963,671.943420,90.612785,-1072.837524,566.305603,19.650059,-993.991394,494.222626,,,,39.029736,-942.221924,232.278732,85.996086,-1034.058472,403.684937,90.674187,-983.749756,200.069855,74.809959,-928.726990,70.966362,,,,121.342888,-866.593323,40.596558,106.435074,-1016.372559,52.058117,161.906952,-1048.609741,15.816036,,,,57.548244,-1016.034363,12.974024,396.941467,-896.265564,990.918396,-55.769260,-910.708130,982.760193
475,0,235.636078,-1035.163696,1663.133789,105.973450,-1040.524170,1660.754028,241.201401,-906.393677,1627.833496,119.947266,-886.291443,1609.159668,183.359863,-865.731018,1524.493408,187.682297,-758.524231,1199.708252,178.393982,-1009.860779,1416.641846,161.111252,-1119.267578,1177.712646,66.456589,-789.610718,1406.564331,365.550873,-940.973145,1457.215942,458.914093,-917.480896,1311.392334,492.281952,-898.537964,1129.693359,482.351929,-950.118347,972.024353,428.101318,-936.906982,848.820923,503.990356,-930.214600,848.414185,434.200531,-962.011353,774.319397,-6.987608,-944.578735,1454.036621,-100.496452,-930.378906,1310.894653,-139.806808,-905.781006,1120.231323,-159.442780,-991.596680,997.879395,-107.978752,-1044.321167,878.864502,-174.618484,-1008.372559,868.300720,-150.204788,-1086.533569,834.679077,355.881500,-1021.600952,968.523987,-3.408602,-1012.963318,979.035950,222.384277,-777.633911,1040.971436,128.147705,-774.441589,1044.685669,377.080505,-1008.388733,648.310608,302.156860,-1123.026611,672.181030,309.061584,-1127.318237,560.438049,371.077911,-1035.341187,510.958374,,,,352.388458,-871.441040,350.997589,315.162445,-1025.042969,396.459747,291.724365,-870.948059,273.656647,318.544708,-743.077576,202.662842,,,,259.415497,-677.428467,218.759872,307.827850,-789.088440,131.684662,268.466003,-798.792114,72.649368,,,,348.475555,-749.796570,101.695084,1.984763,-974.853882,624.482788,79.692284,-1085.497192,670.397278,90.841118,-1076.712769,564.695007,19.887041,-996.608704,494.146545,,,,39.255455,-943.174988,232.493225,86.189095,-1036.085449,403.222565,90.821098,-984.492188,199.887360,74.933746,-928.955017,71.151237,,,,121.423759,-866.651672,40.839172,106.539803,-1016.457886,52.028694,161.997543,-1048.618164,15.747398,,,,57.573608,-1016.038269,13.030419,395.698151,-907.449158,993.856323,-56.637459,-921.283264,983.010437
476,0,235.044846,-1046.672363,1664.690796,105.400330,-1052.313354,1662.547363,240.348907,-917.911682,1629.458984,119.041924,-898.088257,1610.894653,182.579025,-877.584900,1526.188477,185.819778,-769.764465,1201.525879,178.029861,-1021.570435,1417.974365,161.099792,-1130.102539,1178.910400,65.041527,-801.687561,1408.669800,364.603973,-952.198975,1458.608398,458.042816,-926.381226,1313.245850,490.873199,-905.487061,1131.477783,479.401215,-953.939270,972.850403,426.615967,-936.254456,849.943604,502.747955,-931.744690,850.063110,432.605469,-957.643677,774.101990,-7.787142,-956.979492,1456.207275,-101.649773,-942.503601,1313.338623,-141.346252,-919.882446,1122.476685,-158.949951,-1007.498840,1001.039978,-106.259842,-1060.979370,883.125305,-173.206848,-1026.115479,871.560791,-147.697769,-1104.739868,839.614075,355.597290,-1033.070435,970.898499,-4.807323,-1023.441223,979.438843,221.395645,-788.735474,1042.889038,127.184616,-785.457214,1046.339233,375.663849,-1026.011353,651.929871,299.360596,-1139.433350,677.842590,306.718384,-1145.991455,566.314209,369.078247,-1055.362915,514.608765,,,,350.520081,-896.783691,348.379120,312.470032,-1048.214966,399.994507,289.037415,-898.536255,271.803192,316.135010,-773.518555,195.949310,,,,257.086914,-707.065613,208.965576,305.487000,-823.067932,127.714607,266.251892,-835.404602,69.197548,,,,346.281464,-785.102722,95.907562,2.004479,-979.541260,624.748901,79.029236,-1091.434814,668.919189,91.155701,-1080.450317,563.255432,20.280302,-998.827271,494.104950,,,,39.574905,-943.969177,232.851654,86.256256,-1038.017334,402.780792,90.897217,-985.266418,199.817963,75.104568,-929.105286,71.341179,,,,121.537056,-866.696533,41.102448,106.640594,-1016.555298,52.000385,162.300247,-1049.093262,15.898517,,,,57.594238,-1016.030457,13.056206,394.669464,-918.861816,996.568115,-57.197830,-932.036621,983.158630
